time,csr
-1229.1386166507823,0.7465277777777778
-1167.4479475615817,0.8633720930232558
-1107.0901686337509,0.8736006574861996
-1046.669694054009,0.8812600636293628
-986.595196205803,0.8926550532873099
-926.1919762416958,0.895519466955899
-866.1701195030831,0.8976660424676663
-805.5009158097084,0.9023770307306078
-745.3070255219794,0.903797050891182
-685.2376624684966,0.8984767334094876
-623.678773288636,0.9064619455353302
-563.0813484217591,0.9131857739937415
-502.68049359356473,0.9124891163171214
-442.46866410617963,0.9030469032959073
-382.4092175472663,0.9086689255104559
-322.33438948567607,0.8959919467506601
-262.1300819143762,0.8962228206357779
-201.75377902761556,0.9026452633626322
-140.08792219341763,0.9163490346200203
-79.68368232452258,0.9092956200168887
-19.39142077696215,0.9051928071928071
40.61904963880397,0.8834105673090098
100.80038724540304,0.8706117716018706
160.9837339216558,0.8522025430201503
220.98373392166945,0.8532624482299807
280.9837339216831,0.8577534611845203
340.98373392169674,0.8786223164929996
400.9837339217104,0.889711838082478
460.983733921724,0.8992178930493084
520.9837339217377,0.8988736793406396
580.9837339217513,0.8922036210637896
640.983733921765,0.8936406785291544
700.9837339217786,0.8803793824162888
760.983733921792,0.8822073821242498
820.9837339218057,0.8863363133357837
880.9837339218193,0.8831963664632888
940.9837339218329,0.8931987623459291
1000.9837339218466,0.8985918738097542
1060.9837339218602,0.8989141984110578
1120.9837339218739,0.8995957167832168
1180.9837339218875,0.9129712277187801
1240.9837339219011,0.900514634413139
1300.9837339219148,0.9015030139871831
1360.9837339219284,0.8958942997653561
1420.983733921942,0.8914448464136944
1480.9837339219557,0.8918678155480229
1540.9837339219694,0.8926119449745584
1600.983733921983,0.899774454686741
1660.9837339219966,0.9077391281303371
1720.9837339220103,0.9061583425274812
1780.983733922024,0.89354703447593
1840.9837339220376,0.8874324192640275
1900.9837339220512,0.879505476937974
1960.9837339220649,0.8787768866601212
2020.9837339220785,0.8830617500270964
2080.983733922092,0.8861009400216987
2140.983733922106,0.8845859892348528
2200.9837339221194,0.8800610862147308
2260.983733922133,0.8717669115396388
2320.9837339221467,0.8758971220222256
