time,csr
-1229.8734046982004,0.9625
-1169.7879424037712,0.9180203342292859
-1109.7279292901708,0.8615849145969627
-1049.3404360181514,0.8436966100170848
-989.295789914928,0.8420937100893997
-929.2425689057757,0.8293471968903203
-869.2327008910838,0.8179826392718107
-809.1477839671413,0.8188865008516673
-749.0841783414468,0.8140575467760579
-688.9246369952015,0.8125491639798563
-628.9133256410529,0.8097472848788638
-568.8705422538476,0.8141827449767364
-508.81311217018936,0.8108196094806049
-448.758751314179,0.810793509898793
-388.71114054055704,0.8080730848514457
-328.61078931861937,0.8166946403498863
-268.49304112608297,0.8262222035504885
-208.49122267322696,0.8304432094363146
-148.378825495804,0.8354994545737884
-88.22709525389837,0.8298742489193596
-28.09200384058954,0.8212253878666048
31.972802836428627,0.8045687769413884
92.01342730220472,0.8081584193670595
152.01342730221836,0.810185456463143
212.013427302232,0.819854704698274
272.01342730224565,0.8318384918341575
332.0134273022593,0.8369122257053292
392.01342730227293,0.8374383145360633
452.0134273022866,0.8408258682235343
512.0134273023002,0.8408815405861593
572.0134273023139,0.836861349573214
632.0134273023275,0.8431263858093127
692.0134273023411,0.8387540346485739
752.0134273023548,0.84353561567337
812.0134273023682,0.8454246875877278
872.0134273023818,0.8414470520967343
932.0134273023955,0.8381156389642272
992.0134273024091,0.8459607107383291
1052.0134273024228,0.8392449840379628
1112.0134273024364,0.8349390681003583
1172.01342730245,0.8425663461065473
1232.0134273024637,0.8418146479370969
1292.0134273024773,0.8354409753728578
1352.013427302491,0.8358077022486431
1412.0134273025046,0.8415363310524601
1472.0134273025183,0.8363387470587195
1532.013427302532,0.8391164738401443
1592.0134273025456,0.8314560551379806
1652.0134273025592,0.8312491698909372
1712.0134273025728,0.8272293526322747
1772.0134273025865,0.8348402862067746
1832.0134273026001,0.8249280965853731
1892.0134273026138,0.8372341127559887
1952.0134273026274,0.8328962119295429
2012.013427302641,0.830683681471448
2072.0134273026547,0.8197048579507531
2132.0134273026683,0.8236676339634221
2192.013427302682,0.8186758113521893
2252.0134273026956,0.8167628047568743
2312.0134273027093,0.8246709088259582
