time,csr
-1229.9701788869422,0.9940476190476191
-1169.8372223001209,0.9035675366820719
-1109.7868030629995,0.8606188896240661
-1049.7814971907776,0.8249117690091073
-989.7009548418442,0.8094691896568923
-929.573440140758,0.7965183987625768
-869.5557688884548,0.7839611253153004
-809.536907414348,0.7749960601341503
-749.4912550467484,0.7825703171692916
-689.4276938235258,0.7848448493736729
-629.3261732273761,0.7793869592520237
-569.2546479731636,0.7795542701799298
-509.2467962433659,0.7849483343418457
-449.23878463146946,0.7851726520209823
-389.15173203282734,0.7871457890104601
-328.95111944665837,0.7972013242607192
-268.93959140528716,0.8076575204294354
-208.7056508106882,0.8098164456445236
-148.17502663803748,0.8136482907454352
-87.87163527945177,0.8049707744192924
-27.866275382378944,0.8015568646127238
32.1779716566482,0.7841636818127264
92.23190426824385,0.780703625297841
152.37317002441887,0.7801017075847956
212.4134273022321,0.783454445456685
272.41342730224574,0.7839094283619508
332.4134273022594,0.7915610366852996
392.413427302273,0.7945187246070717
452.41342730228666,0.7860548007008912
512.4134273023003,0.795001880619005
572.413427302314,0.7973543128635284
632.4134273023276,0.800989841097698
692.4134273023412,0.8024834732787043
752.4134273023549,0.8091913174328608
812.4134273023683,0.8030858360683566
872.4134273023819,0.8006869361966819
932.4134273023956,0.800795775810211
992.4134273024092,0.803438473893292
1052.4134273024229,0.8017380662673577
1112.4134273024365,0.8066962371979158
1172.4134273024501,0.8104858379695117
1232.4134273024638,0.8102102320557951
1292.4134273024774,0.8016459434024683
1352.413427302491,0.8003158451355713
1412.4134273025047,0.8049449440690603
1472.4134273025184,0.8056400213655838
1532.413427302532,0.8052088605966538
1592.4134273025456,0.8107756632670672
1652.4134273025593,0.8149669847964308
1712.413427302573,0.8110291692462297
1772.4134273025866,0.8095648825136341
1832.4134273026002,0.8094105911562085
1892.4134273026139,0.8071925910421385
1952.4134273026275,0.8044224183555954
2012.4134273026411,0.801080967943528
2072.413427302655,0.8086647758073708
2132.4134273026684,0.8081672612153399
2192.413427302682,0.8078010793610579
2252.4134273026957,0.7998315286688817
2312.4134273027094,0.8065384225770182
