time,csr
60.02584848881852,0.8927665573663974
120.0701207623451,0.8062420650353523
180.07012076234594,0.7476543686327422
240.0701207623468,0.7190457079107656
300.0759836606155,0.708746418628462
360.10158850039056,0.6759807781758818
420.18658737884186,0.6519508269999678
480.1935802158054,0.6496747860929655
540.1943083827864,0.6514008079737754
600.3065715552691,0.6508267151318649
660.3964009214482,0.6535017041607187
720.4491548845531,0.6602492660060879
780.4543171216777,0.665289060724429
840.4701207623139,0.6632864924426298
900.5863312169806,0.6587482396080582
960.6940075650566,0.6597761325644991
1020.835429571795,0.6484954930773946
1080.8701207623164,0.6406206438759068
1140.87012076233,0.6396406916977746
1200.8701207623437,0.6342397856209965
1260.8701207623574,0.6290084672979941
1320.870120762371,0.6387216413104699
1380.8701207623847,0.6500289514066112
1440.8701207623983,0.6538695237922619
1500.870120762412,0.6606170127245858
1560.8701207624256,0.6653031232420941
1620.8701207624392,0.6601326895131929
1680.8701207624529,0.6525180620563324
1740.8701207624665,0.6473984617456194
1800.8701207624802,0.6452297036984724
1860.8701207624938,0.6379625427970596
1920.8701207625074,0.6414327587504722
1980.870120762521,0.6395324897789895
2040.8701207625347,0.64310022901627
2100.870120762548,0.6433061013287785
2160.870120762562,0.648264669768827
2220.8701207625754,0.6479499299911212
2280.870120762589,0.6427057057422664
2340.8701207626027,0.639793869299233
2400.8701207626164,0.6400693902634205
2460.87012076263,0.6401819080222614
2520.8701207626436,0.636475770389145
2580.8701207626573,0.6452320669106841
2640.870120762671,0.6448988048983312
2700.8701207626846,0.6469164763943881
2760.870120762698,0.6466356425459211
2820.870120762712,0.6522925330927944
2880.8701207627255,0.6467270658104527
2940.870120762739,0.6419933885131943
3000.870120762753,0.6336882736627549
3060.8701207627664,0.6322199542000091
3120.87012076278,0.6282093626034123
3180.8701207627937,0.6323094645488307
3240.8701207628073,0.6418264605072834
3300.870120762821,0.6449723155646542
3360.8701207628346,0.6451052845306487
3420.8701207628483,0.6420013286783107
3480.870120762862,0.6401611535913789
3540.8701207628756,0.6392473152066547
3600.870120762889,0.6381268993460838
