time,csr
60.03844502299972,0.8957987157495445
120.0701207623451,0.8024722794127304
180.07012076234594,0.7413177306416714
240.0701207623468,0.7167848685418753
300.1038692659514,0.7020838552383234
360.1590779933789,0.6713797966693505
420.2206137985675,0.6535030233901187
480.2320334368274,0.654621838254976
540.2327944693268,0.6594862480385091
600.3251778548,0.6646922452975557
660.326982055524,0.6677525557743996
720.3815685468662,0.6675132264621559
780.399621707329,0.6698372825243395
840.455269126775,0.6636272243892906
900.4701207623104,0.6607996754383405
960.5109605921363,0.6606119253996817
1020.5211775978,0.6526438134470732
1080.5239313035656,0.6484286687804139
1140.5442656270914,0.6518301280692806
1200.685522455903,0.650738693091008
1260.780601276044,0.6446115893432184
1320.7829408642624,0.6528616892638335
1380.8495517577085,0.6594882535390819
1440.8701207623983,0.6587575722397931
1500.870120762412,0.6536094940928534
1560.8701207624256,0.6621870870823277
1620.8701207624392,0.6552021188321995
1680.8701207624529,0.6412575695845576
1740.8701207624665,0.6372950852822088
1800.8701207624802,0.6409933545949598
1860.8701207624938,0.6336921644123329
1920.8701207625074,0.6386473270130086
1980.870120762521,0.6439603085350378
2040.8701207625347,0.642935746857306
2100.870120762548,0.6466076286166859
2160.870120762562,0.6483621181037399
2220.8701207625754,0.6448559299928974
2280.870120762589,0.6413816227202795
2340.8701207626027,0.6408713043888811
2400.8701207626164,0.6389852165572953
2460.87012076263,0.6394319005695734
2520.8701207626436,0.6431000190162732
2580.8701207626573,0.6500791203698033
2640.870120762671,0.6480681190133238
2700.8701207626846,0.6486207711659301
2760.870120762698,0.6461105026722527
2820.870120762712,0.6450358629424443
2880.8701207627255,0.6415266880661359
2940.870120762739,0.6381101570991936
3000.870120762753,0.6328580630887541
3060.8701207627664,0.6306104229874461
3120.87012076278,0.6242510117640516
3180.8701207627937,0.6219348874895102
3240.8701207628073,0.6286797720908371
3300.870120762821,0.6284059204251792
3360.8701207628346,0.6297831165197055
3420.8701207628483,0.6371918582092523
3480.870120762862,0.6405496284931211
3540.8701207628756,0.6386363593846551
3600.870120762889,0.6400767687571765
