time,csr
60.04879233336055,0.8990242603469725
120.0701207623451,0.8121496614084869
180.07012076234594,0.7515471602672413
240.0701207623468,0.7271412548098312
300.09566846976526,0.7118562575092025
360.12251712333324,0.6822163418258199
420.12976109233864,0.6656092448556358
480.1314049551629,0.6672397841086408
540.2091803856492,0.6715817645600917
600.2531399066286,0.6708603365067919
660.3414271830985,0.6732572352868688
720.3998515049625,0.6724694651457924
780.4016689387562,0.6693935086719495
840.4322862893999,0.6611246227279346
900.4701207623104,0.6579286507173199
960.4843161179782,0.6547055382264871
1020.502817162256,0.6449766299518692
1080.5283630037266,0.641321636155485
1140.5622583177803,0.6431059765458593
1200.586368573517,0.6409431057134518
1260.739839745629,0.6329385048860996
1320.841997211757,0.6405085196761087
1380.8503612427262,0.650066866369942
1440.8701207623983,0.6505155856299818
1500.870120762412,0.6564280432704223
1560.8701207624256,0.6627983336514977
1620.8701207624392,0.6566741273028154
1680.8701207624529,0.6455998222671143
1740.8701207624665,0.641029483951687
1800.8701207624802,0.6371070212999141
1860.8701207624938,0.6352853602779173
1920.8701207625074,0.6394668534592705
1980.870120762521,0.6434588753464874
2040.8701207625347,0.6430447636846084
2100.870120762548,0.6406898397115804
2160.870120762562,0.6390516930091193
2220.8701207625754,0.6320780994327533
2280.870120762589,0.6296190361372792
2340.8701207626027,0.6351602329277519
2400.8701207626164,0.6381251013436356
2460.87012076263,0.644242971971553
2520.8701207626436,0.6451801946564543
2580.8701207626573,0.6521980826040172
2640.870120762671,0.6464944077354431
2700.8701207626846,0.6514322587539956
2760.870120762698,0.6513606205752673
2820.870120762712,0.6560896327371534
2880.8701207627255,0.6511715166376983
2940.870120762739,0.6531682691572503
3000.870120762753,0.6423707393442353
3060.8701207627664,0.6367842248169888
3120.87012076278,0.6359234830118962
3180.8701207627937,0.6375688023964795
3240.8701207628073,0.6427696568404325
3300.870120762821,0.6466991685726313
3360.8701207628346,0.645538618716373
3420.8701207628483,0.6423661271703938
3480.870120762862,0.6389871937778502
3540.8701207628756,0.6371123493924558
3600.870120762889,0.6294145329072027
