time,csr
-1229.1386166507823,0.7465277777777778
-1167.4479475615817,0.8440631499338249
-1107.0901686337509,0.8551316668919398
-1046.669694054009,0.8646292212839061
-986.595196205803,0.8801963645555657
-926.1919762416958,0.8808002997193705
-866.1701195030831,0.8823691663073543
-805.5009158097084,0.8904795651183971
-745.3070255219794,0.8915821880902733
-685.2376624684966,0.8871268387149303
-623.678773288636,0.8984200312613317
-563.0813484217591,0.9115797574282976
-502.68049359356473,0.9045543180202616
-442.46866410617963,0.9008010776745503
-382.4092175472663,0.9048686060944795
-322.33438948567607,0.8961844982335998
-262.1300819143762,0.8920897404604995
-201.75377902761556,0.9018965211798162
-140.08792219341763,0.9162523224552377
-79.68368232452258,0.9065946001421596
-19.39142077696215,0.899731655422183
40.98373392162853,0.8886018055846295
100.98373392164217,0.87973154604928
160.9837339216558,0.8740706459937596
220.98373392166945,0.8793993119626973
280.9837339216831,0.88364962672387
340.98373392169674,0.9006791852136552
400.9837339217104,0.8922580772029183
460.983733921724,0.8854153640491216
520.9837339217377,0.8884642835353688
580.9837339217513,0.8955846927030815
640.983733921765,0.8904563196286065
700.9837339217786,0.9005209591615964
760.983733921792,0.8909145582105173
820.9837339218057,0.8882401603495431
880.9837339218193,0.8924329009119931
940.9837339218329,0.8944070245984945
1000.9837339218466,0.8889538201430466
1060.9837339218602,0.8994781994998258
1120.9837339218739,0.900790826428304
1180.9837339218875,0.894133153268119
1240.9837339219011,0.8928497503218344
1300.9837339219148,0.8950518294000597
1360.9837339219284,0.8974583855597008
1420.983733921942,0.8918174777397864
1480.9837339219557,0.8920086328299325
1540.9837339219694,0.8863014306638457
1600.983733921983,0.8863192802620987
1660.9837339219966,0.8840531887198155
1720.9837339220103,0.8857935104655834
1780.983733922024,0.8821157420279184
1840.9837339220376,0.8837997356814092
1900.9837339220512,0.8905795588940814
1960.9837339220649,0.8947009473901903
2020.9837339220785,0.8973772069203639
2080.983733922092,0.9033419003151592
2140.983733922106,0.8968716281216282
2200.9837339221194,0.8941871941725978
2260.983733922133,0.8961323312658145
2320.9837339221467,0.8996249154039739
